sentiment,text
-1.0,"(دي, مفيش, منها, ف, مصر, الحاجات, النضيفه, دي, :d)"
0.0,"(ممكن, تاخد, و, العربيه, بتاعتي, وتدوني, دي, انا, معايه, اوبل, كورسا, فكروا, وردو, عليه, العرض, لمده, محدوده👍)"
0.0,"(بصراحة, تستحق)"
-2.0,"(بسم, الله, ما, شاء, الله)"
2.0,"(هوه, لسه, بدا, علشان, تاخد, احسن, عربيه)"
0.0,"(ممكن, لوسمحت, فئات, واسعارi, ارجو, اﻻهتمام)"
0.0,"(ممكن, مواصفات, و, اسعار, اكسنت, ار, بى, اوتوماتك)"
1.0,"(لو, سمحت, الانتر, بكم, تاني, فئه, فاتحة, سقف)"
0.0,"(انا, من, الوادى, الجديد, و, معايا, فيرنا, اجره, موديل, وعايز, انزلها, التوكيل, اقرب, فرع, توكيل, ليا, فين)"
0.0,"(هيونداي, عربيات, ناشفة, و, لا, تمت, للراحة, بصلة)"
0.0,"(ممكن, اعرف, سعر, فيرنا, جميع, الكماليات, مانوال, ياريت, الزجاج, الملون, والزجاج, العادى)"
-3.0,"(ايه, عيب, ix, يا, صيد, اليمام)"
0.0,"(حلم, واتمني, ان, يتحقق, باذن, اللة, ان, امتلك, سيارة, هيونداي, ...بقي, في, العمر, القليل)"
0.0,"(الصيانه, تتكلف, كام, في, التوكيل, ماتريكس, اوتوماتيك)"
6.0,"(عربية, معايا, و, في, منتهى, الجمال, رائعة, فعلا)"
0.0,"(ممكن, سعر, النتر, الفئه, التانيه)"
0.0,"(هل, سياره, هيونداي, توسان, cc, دفع, رباعي, نزلت, مصر, ؟؟, ارجو, الرد)"
-2.0,"(احلى, فينا, الكلام, يقولك, هونداى, وحشه, ما, على, قد, فلوسك, يا, باشا, عاوز, تدفع, شويه, وتاخد, كل, حاجه)"
2.0,"(انا, عايز, اسال, سؤال, من, فضلك, انا, عربيتى, i, بس, باب, الشنطه, مفيش, عليه, الشماسه, الباب, مش, كدة, مفهوش, الانحناءة, دى, والاشارات, مختلفه, بس, الورق, والرخصه, انها, مودل, ومترخصه, على, هزا, الاساس, ارجو, الرد, وشكرا)"
0.0,"(تعمل, الي)"
0.0,"(سعرها, كام)"
-9.0,"(كل, عربيات, هيونداي, زباله...عربيتي, عطلانه, عندمه, في, الضمان, ومش, عايزين, يصلحوها, وبتشتكي, ومحدش, بيرد.....)"
0.0,()
3.0,"(السلام, عليكم, عزيزى, مسؤل, الشركة, انا, اشتريت, سياره, ix, من, التوكيل, قبل, خصم, جنيه, فهل, هذا, عدل, وشكرا)"
0.0,"(الامان, كله, فى, سياره, هنداى, على, فكرة)"
0.0,"(للفوانيس, الخلفية, كمان)"
0.0,"(خلاص, انا, بقترح, تبيعوا, معجون, اسنان, بدل, العربيات)"
0.0,"(عادى, لو, معملتش, صيانه, الف, وعملت, صيانه, الف, سياره, فيرنا, ارجو, الرد)"
0.0,"(أي, كلام)"
-2.0,"(والبولش, بس, يكون, نوع, نظيف, هايظبط, الكلام, بس, لو, من, جوه, مالوش, حل, غير, انك, تبوظ, الكشاف)"
2.0,"(مثبت, السرعة, ده, مفيد, جدا, جدا, جدا, عالطريق, خاصة, في, ظل, انتشار, رادارات, السرعة.., لما, بكون, مسافر, بثبت, واريح, دماغي, ولما, بوصل, للكمين, بعرف, قيمته, وانا, معدي, زي, السكينة, ف, الزبدة, من, الكمين, وحواليا, كل, البشر, اللي, سبقوني, بيدفعوا, ال, جنيه, :-d)"
0.0,"(شكرآ, لغبور, وكل, مهندسين, غبور, والشكرالخاص)"
0.0,"(سؤال, هل, فية, نفس, اللون, دة, اللى, فى, الصورة)"
0.0,"(ممكن, اعرف, مواصفات, الفل, اوبشن, بتاعتها, ؟)"
0.0,"(هي, تيجي, بس, وانا, مش, هخاليها, عايزه, أي, حاجه, غسيل, وكله)"
-10.0,"(هيونداى, شركه, زباله)"
0.0,"(كلام, صحيح, بس, المشكلة, الميه, نفسها, مش, كويسه)"
0.0,"(فعلا, الكلام, ده, صح)"
5.0,"(شكرا, على, النصيحه, الرائعه, كلنا, معك, هونداي, الله, يوفقك, الجميع, الله, يرزقنا, هدية)"
0.0,"(هو, ايه, حوار, ان, ال, a, rb, خفيفه, جداً, ع, الطريق, ؟)"
0.0,"(النترا, فيها, و, جنوط, عامله, كام)"
-6.0,"(ليه, مفيش, من, الهيونداي, نقل, ثقيل)"
0.0,"(ماشاءالله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي, السعودية)"
0.0,"(انا, معيا, فئة, اولى, موجود, فيها, ليدات, بس, موقوفه, ليه, .؟)"
0.0,"(حبيبتى,)"
0.0,"(فية, الانترا, غيار, عادي)"
0.0,"(سعر, اﻷلنترا, اللي, فيها, اللدات, أمامي, بكام, والمواصفات, أية)"
0.0,"(بس, الى, موضحاه, الصوره, غير, الكلام, المكتوب, ده, علبه, زيت, الباكيم, مش, غطاء, الريداتير)"
0.0,"(جميله,)"
1.0,"(حلو, جدا, مفيش, لعربية, فيرنا)"
0.0,"(انا, عيز, أشغال, الدات, معي, لنتر, اعمله, فين)"
0.0,"(النترا,)"
14.0,"(السيد, الأستاذ, مدير, خدمة, هونداى, تحية, طيبه, وبعد, احيط, سيادتكم, علما, بأننى, امتلك, سيارة, هونداى, i, موديل, ومازالت, فى, الضمان, وقد, توجهت, الى, مركز, الخدمة, بالأسكندريه, امس, الأثنين, \, \, فى, تمام, الساعة, الحادية, عشر, ونصف, طبقا, والحجز, المسبق, وكان, هناك, صوت, بالجانب, الايمن, الأمامى, فى, العفشة, صوت, خفيف, وتم, استلام, السيارة, وحتى, الساعه, الرابعه, والنصف, قابلت, المهندس, الذى, قال, لى, انه, تم, تغيير, بعض, المكونات, ويلزم, ان, تظل, السياره, حتى, اليوم, الثانى, فوافقت, على, امل, ان, تكون, السياره, بحاله, جيدة, وتوجهت, فى, اليوم, التالى, الثلاثا, ء, /, /, فى, تمام, الساعه, الحاديه, عشر, صباحا, ولم, تكن, السياره, قد, تم, ...)"
1.0,"(يوجد, مشكله, من, شهرين, ولم, تحل, حتى, الان, ولا, يوجد, متابعه, وتم, الذهاب, الى, مركز, الصيانه, بطريق, مصر, الاسماعليه, اكثر, من, مره, .., المشكله, هى, عطل, فى, ترس, الثانى, والعربيه, بالضمان, وتم, اخبارى, بانه, سيتم, اصلاحه, وعدم, تغيره, رغم, اعتراضى, ولكنى, وافقت, فى, النهايه, فتم, اخبارى, بعدم, توفر, مجموعه, الثانى, بالمركز, وتم, اخبارى, بالمتابعه, معهم, ولم, يكلمنى, احد, من, المركز, لمده, شهرين, فذهبت, لهم, اكثر, من, مره, ولكن, فى, كل, مره, يتم, اخبارى, بعدم, توفر, المجموعة.., نوع, العربيه, فيرنا, رقم, الشاسيه, موتور, برجاء, الاهتمام)"
0.0,"(انا, عايز, اسأل, سؤال, هي, كامله, يعني, جنوط, سبور, وفتحته, سقف, و, ولا, بتبتدي, ب)"
0.0,"(يعنى, كدة, عربيتنا, احنى, المستعمله, ترخص, باة)"
0.0,"(تبرع, أيه, ده, واحد, شاري, العربيه, جديدة, ودابح, عليها)"
-5.0,"(اه, توكيلاتها, وحشه, والضمان, بتاعها, اوحش, قدمنا, بدل, الشكوي, ومفيش, فايده, بعت, العربيه, بسبب, التوكيل, والضمان, مبيغيرش, حاجه)"
3.0,"(الصراحه, توكيل, سموحه, الاسكندريه, محترم, جدا, وانا, مستريح, فيه)"
0.0,"(مينفعش, تتبرعوا, بشوية, عربيات, كده, واهوا, برضوا, ثواب, وهندعلكم, والله, العظيم, :), :))"
0.0,"(انا, عايز, اعمل, صيانه, لموديل)"
2.0,"(بيتهيالى, اللى, شغال, فى, توكيلها, ..عارفها, كويس, اوي, اوي)"
0.0,"(كامله, اتوماتيك)"
5.0,"(مساء, الخير, بعد, اذنك, ممكن, اعرف, الفرنا, متوفره, باللوان, ايه, ؟, وفيه, نظم, تقسيط, ولا, لا)"
3.0,"(فوجئت, بعد, شهر, من, صيانة, سيارتى, هيونداى, أتوس, بأنها, توقفت, منى, فى, الشارع, ولما, بحثت, عن, السبب, وجدت, أن, التوكيل, نسى, يضيف, ماء, للرادياتير, ..بقى, ده, اسمه, كلام, يا, باش, مهندسبن, ؟, غيرتم, الزيت, وفلتر, الزيت, وكشفتم, على, كل, حاجة, فى, السيارة, ونسيتوا, ماء, المبرد, اللى, لولاه, العربية, تولع, ؟, الله, يسامحكم, بعد, ما, كنت, فرحانة, بيكم, فقدت, ثقتى, فى, التوكيل., السيلرة, موديل, وتم, الكشف, عليها, يوم, ديسمبر, بفرع, قليوب.)"
1.0,"(لو, سمحت, كنت, عاوز, اعرف, سعر, النترا, هاي, لاين, و, فولي, لوديد؟؟؟؟)"
0.0,"(هل, هيوندارى, i, نزلت, مصر, ؟؟, وسعرها, كام, الاتوماتيك)"
3.0,"(ماشاءالله, تبارك, الله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي)"
0.0,"(سؤالين, لمساعدتي, في, إتخاذ, قرار, شراء, الأكسنت, أر, بي, إن, شاء, الله, :, هل, الجنط, مقاس, نازل, في, الموديلات, الجديدة, ولا, إصدار, خاص, ؟؟؟؟؟؟؟؟, ،،،, و, هل, الهاي, لاين, فيها, أير, باج, للراكب, الأمامي, أو, على, الأقل, أقدر, أطلب, السيارة, بالمواصفات, أعلاه, ؟؟؟؟؟؟؟؟؟؟, ،،،،،،،،،،،،،،, و, كم, سعر, الهاي, لاين, لو, فيها, هذه, المواصفات, و, شكرا)"
0.0,"(هي, دي, النترا)"
0.0,"(النترا, فل, اوبشن, سعرها, كام)"
0.0,"(هيونداى, فارسه, الاحلام)"
0.0,"(والمهم, الكابتن, راكب, جينسيس, بصراحه, فخمه, جدا)"
0.0,"(يختي, سككككرررررر)"
0.0,"(انا, جايب, للواد, بيتش, باجى, ياعهالم, ياهم, انا, عندى, النترا, عربية, هم)"
0.0,"(انا, جايب, امس, بليه, خلفيه, للمتريكس, ب, جنيه, دا, ينفع)"
0.0,"(المفروض, تنزلوها, على, كبير)"
2.0,"(انا, من, عشاق, الهيونداى, على, الرغم, انى, عارف, ان, فى, ناس, هتنتقضنى, بس, دا, راى)"
2.0,"(السعر, لو, سمحة, ههههه)"
0.0,"(ماشاءالله,)"
0.0,"(ماشاءالله, تبارك, الله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي)"
0.0,"(على, فكره, النصيحه, دى, صح, وانت, راجع, لورا, فى, مكان, دييييييييق)"
0.0,"(انا, فعلا, بظبتها, كده)"
0.0,"(عاوز, اعرف, صيانة, بكام, وارجو, الر, د)"
0.0,"(انا, عاوز, فوليستر, باي, طريقه, لو, سمحتو, اتصرفوا)"
1.0,"(هيواندي, i, العادية, بكام, لو, سمحت, .)"
0.0,"(عاوز, اعرف, صيانة, بكام, وارجو, الرد)"
0.0,"(عايزة, واحدة)"
0.0,"(بارك, الله, فيكم, وللامام, ان, شاء, الله)"
0.0,"(السلام, عليكم, انا, عايز, اجبها, ايه, اخبار, العربيه)"
-8.0,"(هيونداي, معفنه, وتوكيلها, سي, جدا, عربيتي, باظ, الموتور, وهيا, في, الضمان, ومعملوش, حاجه)"
0.0,()
0.0,"(لوجو,)"
0.0,"(مافيش, مستخبي, كله, ظاهر)"
0.0,()
0.0,()
0.0,()
0.0,()
0.0,()
0.0,()
0.0,"(عايزين, السعر, كاش, وتقسيط, جديد, ومستعمل, كل, البيانات, يعنى)"
0.0,"(وكان, فئه)"
-5.0,"(لا, تقول, فيرنا, (, زبالة, مع, انها, معايا), ولا, النترا, خفيفة, جدا, زى, الفيرنا, والاكسنت, زيها, بالظبط, وهما, دول, المنتشرين, فى, مصر, على, ايه, مش, عارف)"
6.0,"(الف, مبروك, 🎉🎊, والله, تستاهل, اكثر, واكثر, واكثر)"
0.0,"(مبرووووووووك, بس, نفسي, اخلي, عربيتي, الفيرنا, اتوماتك, ومش, لاقي, حد, يفدني, يارت, حد, يفدني, ويقول, التكلفه, كام)"
0.0,"(تستاهل, سوناتا)"
0.0,"(ممكن, نعرف, تزويد, الاطار, بانيتروجين, كويس, ولا, زي, قلته, مع, العلم, ان, الهواء, %, منه, نيترجين, فممكن, نعرف, موضوع, النيتروجين, ده, ليه, فايده, ولا, اشتغاله, وخلاص)"
0.0,"(طب, انا, مبعرفش, اركن, اصلا, d:)"
0.0,"(هو, الركن, يبقى, ركن, الا, بالرجوع, للخلف!!!)"
0.0,"(طريقه,)"
0.0,"(انا, معايا, الهاي, لاين, أعلى, فئه, ممتازه, جدا)"
4.0,"(ياريت, تتعمل, فى, العربيات, كلها, هتكون, جامدةة)"
-5.0,"(و, عربيات, زي, الزفت)"
1.0,"(هو, انا, لو, عايز, اعمل, مفتاح, غير, الاثنين, الاصلي, اللي, عندي, للفيرنا, ثمن, المفتاح, العادي, بكام, و, اللي, بريموت, بكام, فيرنا, و, انا, معايا, كود, المفتاح, طبعاً, و, شكراً, :))"
0.0,"(#فيرنا,)"
0.0,"(على, فكرة, انا, حاجز, فى, التوكيل)"
14.0,"(عربية, بجد, جميلة, جدا, و, مريحة, انا, معايا, و, تحفة, بعد, تغيير, المساعدين, الخلفيين, في, الضمان, أداء, عالي, و, ثبات, و, راحة, نفسية, و, توكيل, محترم)"
0.0,"(الهيىونداى, i, هل, تنزل, الاسواق, قريباً, بمصر)"
0.0,"(برشلونه, اسبانيا, _, ساجرادا, فاميليا, بس, السيارة, مضافة, للصورة, بالفوتوشوب)"
0.0,"(روما,)"
0.0,"(بلاد, الاندلس, طارق, بن, زياد)"
0.0,"(لو, دفعت, الف, في, اﻻلنترا, سعرها, كم, والباقي, علي, دفعان, كل, دفعة, كم, يكون, الباقي, الرجاء, الرد, واي, موقعكم, واقرب, فرع, في, الصعيد, اانا, من, سوهاج)"
0.0,"(قصر, البارون, امبان, مصر, الجديده, ط, صلاح, سالم.القاهره..)"
0.0,"(اكيد,)"
14.0,"(السيد, الأستاذ, مدير, خدمة, هونداى, تحية, طيبه, وبعد, احيط, سيادتكم, علما, بأننى, امتلك, سيارة, هونداى, i, موديل, ومازالت, فى, الضمان, وقد, توجهت, الى, مركز, الخدمة, بالأسكندريه, امس, الأثنين, \, \, فى, تمام, الساعة, الحادية, عشر, ونصف, طبقا, والحجز, المسبق, وكان, هناك, صوت, بالجانب, الايمن, الأمامى, فى, العفشة, صوت, خفيف, وتم, استلام, السيارة, وحتى, الساعه, الرابعه, والنصف, قابلت, المهندس, الذى, قال, لى, انه, تم, تغيير, بعض, المكونات, ويلزم, ان, تظل, السياره, حتى, اليوم, الثانى, فوافقت, على, امل, ان, تكون, السياره, بحاله, جيدة, وتوجهت, فى, اليوم, التالى, الثلاثا, ء, /, /, فى, تمام, الساعه, الحاديه, عشر, صباحا, ولم, تكن, السياره, قد, تم, ...)"
